well_id,Depth(m),mode,SPP Avg(bar),Annular Press(barg),SPP_pred_lr,AP_pred_lr,warning_AP_trend,warning_AP_trend_seg,warning_AP_trend_local,rolling_abs_z_AP_lr_trend,rolling_abs_z_AP_lr_trend_seg,rolling_abs_z_AP_lr_trend_local,z_AP_lr_trend,z_AP_lr_trend_seg,z_AP_lr_trend_local,r_AP_lr_trend_lowess,r_AP_lr,warning_SPP_trend,warning_SPP_trend_seg,warning_SPP_trend_local,rolling_abs_z_SPP_lr_trend,rolling_abs_z_SPP_lr_trend_seg,rolling_abs_z_SPP_lr_trend_local,z_SPP_lr_trend,z_SPP_lr_trend_seg,z_SPP_lr_trend_local,r_SPP_lr_trend_lowess,r_SPP_lr,is_spike_r_SPP_lr,is_spike_r_AP_lr,r_SPP_lr_clean,r_AP_lr_clean
C,6798.0,drill,103.9047,266.4018,94.71599044839868,258.9696032606731,0,0,0,1.1786243496187272,0.4834058865287067,0.5823829624989184,1.2336955833319396,0.5412815242438486,0.6633707475415004,7.349650656222946,7.432196739326855,0,0,0,0.3964423574648253,0.24919282274616428,0.5224500283490463,-0.38326881697795123,-0.23560889679190988,0.4904178913479342,9.3526139086715,9.18870955160132,False,False,9.18870955160132,7.432196739326855
C,6799.0,drill,103.9334,266.4633,94.86129927336233,259.0189975942492,0,0,0,1.1952412927089735,0.5008690177022778,0.6007895920276779,1.2370533806672974,0.5448103113982102,0.6938070246375808,7.360571592962131,7.444302405750818,0,0,0,0.3895385308557741,0.2420739263832765,0.5587976628383008,-0.39007559892384197,-0.24262772533172908,0.3912913919172857,9.308057830429894,9.072100726637672,False,False,9.072100726637672,7.444302405750818
C,6800.0,drill,104.2307,266.4977,95.01616024250663,259.0728994005527,0,0,0,1.2050040445624013,0.5111289202189753,0.6145542904291762,1.2370734264121843,0.5448313779367747,0.7593463647016101,7.360636789961812,7.4248005994472805,0,0,0,0.39470458585016854,0.24740091563034952,0.5605161747160605,-0.39404480500391004,-0.24672058112418235,0.3122933724282761,9.282076058416859,9.21453975749337,False,False,9.21453975749337,7.4248005994472805
C,6801.0,drill,104.249,266.5188,95.00344742344262,259.1221927956272,0,0,0,1.2005054169308214,0.5064012080275887,0.6062377926405615,1.234993787054077,0.5426458366668123,0.6600006717744106,7.353872948192371,7.396607204372799,0,0,0,0.4148556369561009,0.26817971738042734,0.5296049999159025,-0.39448780434884473,-0.24717738089683056,0.3513690146802099,9.279176257360971,9.245552576557373,False,False,9.245552576557373,7.396607204372799
C,6802.0,drill,104.2432,266.5025,95.00264723391595,259.13141026105546,0,0,0,1.1801009690709976,0.48495770018350426,0.5742415149471061,1.2313565055062305,0.5388233330667045,0.5691258919028097,7.342043013946978,7.371089738944534,0,0,0,0.445236712949255,0.29950723234216314,0.48521512110573223,-0.39112350792087647,-0.24370827905505776,0.4362876634688962,9.301198390002227,9.24055276608405,False,False,9.24055276608405,7.371089738944534
C,6803.0,drill,104.6163,266.4817,95.22155284342466,259.19117821954893,0,0,0,1.1490718145751144,0.45259358665397686,0.5413670127312442,1.2264157310888042,0.5336309585558243,0.5479077031923086,7.325973585251232,7.2905217804510585,0,0,0,0.4825706343866575,0.3380041895491442,0.4457902235063546,-0.38441090013022194,-0.2367865584075936,0.5374481920869555,9.345138019669104,9.394747156575335,False,False,9.394747156575335,7.2905217804510585
C,6804.0,drill,104.5055,266.4924,95.3034060635826,259.2333080503005,0,0,0,1.1108731146495465,0.42407014926825304,0.5108752530622959,1.2204509021904086,0.5273623814225408,0.5649778951629952,7.306573510573258,7.259091949699496,0,0,0,0.5253079068227764,0.38207282431270495,0.41324080927592904,-0.37539330383934033,-0.22748804367476638,0.6427561107571031,9.404165726018697,9.202093936417398,False,False,9.202093936417398,7.259091949699496
C,6805.0,drill,104.4138,266.4882,95.12492314277554,259.22635416949,0,0,0,1.066902682648798,0.3993226947237716,0.4830514217012729,1.2139747277225144,0.5205564193619164,0.6028949219897458,7.285510329978332,7.261845830510026,0,0,0,0.5736099328368458,0.4318795672660777,0.39378379498380434,-0.3659579822323919,-0.2177587905411028,0.7376035609915004,9.465927793776386,9.288876857224452,False,False,9.288876857224452,7.261845830510026
C,6806.0,drill,104.4551,266.4332,94.83628973809323,259.19280207186455,0,0,0,1.0166348602755007,0.37997944607521356,0.4624748807834201,1.207905733117698,0.5141783720700644,0.6521227046586228,7.265771465618731,7.240397928135451,0,0,0,0.6311179004220001,0.4911790376123187,0.40335699693155297,-0.3831239697869053,-0.23545953728450866,0.7373592094682608,9.353562054627787,9.618810261906773,False,False,9.618810261906773,7.240397928135451
C,6807.0,drill,104.4968,266.4521,94.6086361909575,259.17410028129433,0,0,0,0.956530703562341,0.37050292453228545,0.4609961252905136,1.1781562319399697,0.48291393079506684,0.6382735681711031,7.169013862959643,7.277999718705644,0,0,0,0.7038981643719923,0.5662265707650689,0.4608298135554692,-0.5241752335569337,-0.3809048657226129,0.46421544574916057,8.430263615721719,9.888163809042496,False,False,9.888163809042496,7.277999718705644
C,6808.0,drill,104.6599,266.3873,93.65639044696863,259.097804556296,0,0,0,0.8824158734971649,0.3757477359315708,0.4940989468064611,1.0262285509525797,0.3232496045967903,0.3606924648098856,6.67488261342798,7.28949544370397,0,0,0,0.7840157556991403,0.6488400055744555,0.5496335550020196,-0.7180533810535464,-0.5808227543392754,0.1399189292475364,7.161169060046709,11.003509553031364,False,False,11.003509553031364,7.28949544370397
