well_id,Depth(m),mode,SPP Avg(bar),Annular Press(barg),SPP_pred_lr,AP_pred_lr,warning_AP_trend,warning_AP_trend_seg,warning_AP_trend_local,rolling_abs_z_AP_lr_trend,rolling_abs_z_AP_lr_trend_seg,rolling_abs_z_AP_lr_trend_local,z_AP_lr_trend,z_AP_lr_trend_seg,z_AP_lr_trend_local,r_AP_lr_trend_lowess,r_AP_lr,warning_SPP_trend,warning_SPP_trend_seg,warning_SPP_trend_local,rolling_abs_z_SPP_lr_trend,rolling_abs_z_SPP_lr_trend_seg,rolling_abs_z_SPP_lr_trend_local,z_SPP_lr_trend,z_SPP_lr_trend_seg,z_SPP_lr_trend_local,r_SPP_lr_trend_lowess,r_SPP_lr,is_spike_r_SPP_lr,is_spike_r_AP_lr,r_SPP_lr_clean,r_AP_lr_clean,z_AP_predSPP_trend,rolling_abs_z_AP_predSPP_trend,warning_AP_predSPP_trend,z_common,rolling_abs_z_common,warning_common,z_diff,rolling_abs_z_diff,warning_diff,r_AP_lr_predSPP,r_AP_lr_predSPP_clean,r_AP_lr_predSPP_trend_lowess
D,3760.0,drill,123.9498,267.9524,116.4121493200336,267.21488177648274,0,0,0,0.49556975680130094,1.1944958335891906,0.5779516994481314,0.4886134589479046,1.1834995289845525,-0.08349606984773505,0.8458558076807369,0.7375182235172701,0,0,0,0.1380253757692327,1.241117676777777,0.6110401785224688,0.11473761839441142,-1.2870361648178354,-0.8401644467409446,7.2520373709292345,7.53765067996639,False,False,7.53765067996639,0.7375182235172701,0.7706940229973519,0.7664668283801039,0,0.6260947179052512,0.6395725710843632,0,-0.4638312218574858,0.4443752127198714,0,3.7363009522005086,3.7363009522005086,5.065184802582687
D,3761.0,drill,123.8725,268.0018,117.14139460086864,267.27413697874766,0,0,0,0.5070669042077685,1.2126701754058253,0.5684233409560182,0.5048940652799656,1.2092354175489184,0.02862020174532557,0.9262649087592201,0.7276630212523401,0,0,0,0.14498654454753013,1.2273917374292043,0.6063182078778646,0.11742354281615587,-1.2817400950223932,-0.721649161873763,7.292124631311629,6.731105399131366,False,False,6.731105399131366,0.7276630212523401,0.7746137119060543,0.7702894801828692,0,0.6307655918851064,0.6471978837443315,0,-0.464703625092601,0.4421559460836036,0,3.4055693707081787,3.4055693707081787,5.088500800169365
D,3762.0,drill,122.9023,267.9832,116.34835203266458,266.24385202293456,0,0,0,0.5186319002612785,1.2309517703052941,0.5555300630461534,0.5217360568666775,1.2358587268923817,0.14358336975184036,1.0094466635561528,1.7393479770654494,0,0,0,0.15476387540297257,1.2081129274208717,0.591092131379552,0.1229881694636937,-1.2707678387398447,-0.6240387304141942,7.375176349202403,6.553947967335418,False,False,6.553947967335418,1.7393479770654494,0.7780617675182522,0.7736701179205003,0,0.6371385206276452,0.6565019725631335,0,-0.463206983360649,0.4376328010028298,0,4.3467739249633155,4.3467739249633155,5.1090113198063305
D,3763.0,drill,123.5648,268.146,116.6499035245388,266.4415208347375,0,0,0,0.5296539372330025,1.2483750719607125,0.5462549955273652,0.5386303124670359,1.2625646536030177,0.27165575673098685,1.0928865477046799,1.7044791652625122,0,0,0,0.16749064914069417,1.1830184454465813,0.5650740246605619,0.13172707726395422,-1.253536577401503,-0.5457496437744127,7.505604022300984,6.914896475461205,False,False,6.914896475461205,1.7044791652625122,0.7810311404861263,0.776601010463673,0,0.6454175253548293,0.6675736145679098,0,-0.4591273061563766,0.4307060669824665,0,4.455505048746204,4.455505048746204,5.126674428937055
D,3764.0,drill,124.2876,268.2881,116.47515354404383,266.67766364038283,0,0,0,0.5395456895117329,1.2640116538643231,0.5440510206438739,0.5544974961484529,1.2876470161837719,0.4173081877231465,1.1712537749717253,1.6104363596171538,0,0,0,0.18330370672418633,1.151838470327577,0.5274058961034797,0.14512589735698087,-1.2271169634262327,-0.4685014628737827,7.705580605982058,7.812446455956163,False,False,7.812446455956163,1.6104363596171538,0.7835175690594651,0.7790774468517282,0,0.6566500924076508,0.6805062397796614,0,-0.4514110801138428,0.4212756516970567,0,4.718543977704371,4.718543977704371,5.141464776836018
D,3765.0,drill,124.0099,268.7001,116.61098839511992,266.99179236803485,0,0,0,0.5477601765614842,1.2769968657792816,0.548759653850134,0.5686150258568132,1.3099635788453847,0.5918760868179819,1.2409795487018207,1.7083076319651695,0,0,0,0.2023901426146515,1.1142040917114875,0.47784774053925655,0.1640148774357246,-1.189871925534672,-0.3889847343193995,7.987497497106891,7.398911604880084,False,False,7.398911604880084,1.7083076319651695,0.7855196954427985,0.7810977811791023,0,0.6714223354534757,0.6954309801296418,0,-0.439470271352913,0.4092080955533767,0,4.651894337401018,4.651894337401018,5.153374286751048
D,3766.0,drill,124.2582,268.6759,117.03576944164833,267.40712379420216,0,0,0,0.5537572635528446,1.2864768789540073,0.5588105360259038,0.5808209157882147,1.3292582793434158,0.812883614052242,1.3012638291044571,1.2687762057978489,0,0,0,0.22501289781569905,1.0695968460496266,0.42169004406700783,0.18765247562587992,-1.1432636260612377,-0.3180274929819626,8.340287227820069,7.222430558351675,False,False,7.222430558351675,1.2687762057978489,0.7870402208763966,0.7826632804868983,0,0.6892118152697612,0.712534658917911,0,-0.42383113922675514,0.39431836711807805,0,4.142151603130003,4.142151603130003,5.162419026822523
D,3767.0,drill,124.411,268.8466,117.15665194798324,267.6646977721762,0,0,0,0.5567946449491148,1.2912782793163484,0.5709213180214985,0.5904824900804652,1.3445310028692001,1.0363222006647554,1.3489818617131664,1.181902227823798,0,0,0,0.25168597786211244,1.0170032241138798,0.3673857910901426,0.2151234505723684,-1.0890967256497397,-0.26441036592267453,8.750289875967141,7.254348052016766,False,False,7.254348052016766,1.181902227823798,0.7880846788595923,0.783777873730214,0,0.7093752712628111,0.7321835111344749,0,-0.40514476987886955,0.37624578778274087,0,4.067975696850908,4.067975696850908,5.168631912687396
D,3768.0,drill,124.0062,268.8951,117.42404328506667,267.4237056091354,0,0,0,0.5559522363132208,1.2899466253019438,0.5813935811921802,0.5960574703099321,1.3533437624807114,1.1021027080583508,1.3765164104663639,1.4713943908645888,0,0,0,0.2836086417913398,0.954058542998905,0.31604706546400235,0.24595709885449907,-1.0282993509997798,-0.2307994450629872,9.210480221316532,6.582156714933333,False,False,6.582156714933333,1.4713943908645888,0.7886607170080547,0.7844477774829853,0,0.7315852735328265,0.7552299367586977,0,-0.3837494085708539,0.35414674913117206,0,4.090042921061126,4.090042921061126,5.172058435657004
D,3769.0,drill,124.0883,268.7573,116.6203393516215,266.8951055153839,0,0,0,0.5506740170245311,1.2816029763824006,0.5857362643443517,0.5967387212990591,1.3544206633763503,0.9978591051352079,1.3798810750573052,1.8621944846161114,0,0,0,0.32169431778180796,0.8789617172583257,0.2702124275659215,0.28007436947570835,-0.9610273738074525,-0.21193274421028233,9.71967843250103,7.467960648378508,False,False,7.467960648378508,1.8621944846161114,0.7887783872087584,0.7846811506909382,0,0.7557930323415213,0.7823255962955221,0,-0.35970806055588134,0.32738112915012896,0,4.833251696164098,4.833251696164098,5.1727583886837705
