well_id,Depth(m),mode,SPP Avg(bar),Annular Press(barg),SPP_pred_lr,AP_pred_lr,warning_AP_trend,warning_AP_trend_seg,warning_AP_trend_local,rolling_abs_z_AP_lr_trend,rolling_abs_z_AP_lr_trend_seg,rolling_abs_z_AP_lr_trend_local,z_AP_lr_trend,z_AP_lr_trend_seg,z_AP_lr_trend_local,r_AP_lr_trend_lowess,r_AP_lr,warning_SPP_trend,warning_SPP_trend_seg,warning_SPP_trend_local,rolling_abs_z_SPP_lr_trend,rolling_abs_z_SPP_lr_trend_seg,rolling_abs_z_SPP_lr_trend_local,z_SPP_lr_trend,z_SPP_lr_trend_seg,z_SPP_lr_trend_local,r_SPP_lr_trend_lowess,r_SPP_lr,is_spike_r_SPP_lr,is_spike_r_AP_lr,r_SPP_lr_clean,r_AP_lr_clean,z_AP_predSPP_trend,rolling_abs_z_AP_predSPP_trend,warning_AP_predSPP_trend,z_common,rolling_abs_z_common,warning_common,z_diff,rolling_abs_z_diff,warning_diff,r_AP_lr_predSPP,r_AP_lr_predSPP_clean,r_AP_lr_predSPP_trend_lowess
A,4948.0,drill,124.427,268.1879,129.17511057148107,268.4854797136913,0,0,0,0.28589409488389284,0.1453150294476173,0.5028140520560853,0.22434306529564926,0.03231534206807684,-0.2574790558718379,-0.2707153161318627,-0.29757971369127745,0,0,0,0.7165210170980701,0.4080709298115124,0.6594204578509016,-0.709642622597387,-0.4079933498206873,0.5744418725162815,-5.272594874840883,-4.748110571481064,False,False,-4.748110571481064,-0.29757971369127745,-0.6774278570989076,0.6688866587357235,0,-0.9808069421769273,0.9796311622899695,0,-0.022779279138309176,0.03371768971747071,0,-1.8044175833956615,-1.8044175833956615,-1.9144171397119034
A,4949.0,drill,124.743,268.3001,129.52590223327795,268.5953187437641,0,0,0,0.33607315215090644,0.1399611132124381,0.4608747844361647,0.30408891079486217,0.13061100433323072,-0.10196433398773963,-0.1332627323053867,-0.29521874376411006,0,0,0,0.7191349574245318,0.40672807891550344,0.7377653853661467,-0.7160874432834488,-0.41594376494163515,0.26289110728104736,-5.3202003673820855,-4.782902233277952,False,False,-4.782902233277952,-0.29521874376411006,-0.6682883546829987,0.6599206417668939,0,-0.9789015144526129,0.9751395658215346,0,-0.033799059683914806,0.04190595604682182,0,-1.8130979303790014,-1.8130979303790014,-1.8988394739695567
A,4950.0,low_pressure_event,118.9858,266.0176,129.71457618580322,266.7725770784116,0,0,0,0.39053972083015404,1.1226726457881764,0.41479725518666144,0.3785992255500435,-2.162976908419924,0.0003030513682748599,-0.004834282889488605,-0.7549770784115708,0,0,0,0.7213113074391996,0.3961557714330788,0.7904388209423553,-0.7169015660461266,-0.34712910859765195,0.29070102169044554,-5.32621398932662,-10.728776185803227,False,False,-10.728776185803227,-0.7549770784115708,-0.6582663566004767,0.6500135454848045,0,-0.9723905633736308,0.9696731027122083,0,-0.041461354215312565,0.050450242863362374,0,-4.159810645147218,-4.159810645147218,-1.881757653855563
A,4951.0,low_pressure_event,106.1561,264.0746,129.66865894086652,262.72947071944947,0,0,0,0.44681114330302096,0.9985660947229693,0.36853355928904663,0.4478512128391512,-1.8629896502828993,0.06880451279903876,0.11453073892973681,1.345129280550509,0,0,0,0.7230043098236294,0.3996677005114963,0.79094501441623,-0.7155240128667166,-0.3431686121562742,0.41241527156772256,-5.316038516524197,-23.512558940866526,True,False,-10.692632829753842,1.345129280550509,-0.647349537950093,0.6391682554438988,0,-0.9636971296823547,0.9632014580469441,0,-0.04820663351737677,0.059316154461816935,0,-6.116704999080298,-4.490406496137695,-1.8631506724066083
A,4952.0,low_pressure_event,104.3063,265.366,129.81513338135397,262.091639871394,0,0,0,0.5037968118015754,0.9066846160418643,0.3260853555667157,0.5155101178393631,-1.569903340501874,0.12439371961517674,0.23114987128618042,3.274360128605963,0,0,0,0.724721682328868,0.400347377738525,0.7802335813164949,-0.7165717252285791,-0.3461808088124651,0.3880590824245633,-5.3237775779283165,-25.50883338135398,True,True,-10.65648947370446,1.435817637652292,-0.6355411964657663,0.627361820027202,0,-0.956088215860027,0.9560674132464343,0,-0.057297236371316514,0.06887893075088176,0,-4.8210023471281716,-4.8210023471281716,-1.8430241503878457
A,4953.0,low_pressure_event,118.9926,268.1339,129.61294611765507,266.6073940052459,0,0,0,0.5610671932768944,0.8409279151008284,0.2906099958101962,0.583079085745577,-1.277206622172147,0.1771024038628726,0.3476139850849239,1.526505994754075,0,0,0,0.7268300596043661,0.39942324617289393,0.7334298521276614,-0.7236124033726891,-0.36642291717634984,0.04699131179163779,-5.37578444781677,-10.620346117655075,False,False,-10.620346117655075,1.526505994754075,-0.6228637754489101,0.6145442918789712,0,-0.9521024367509032,0.9484949000435753,0,-0.07124003800014443,0.07943313969134955,0,-1.843916719403353,-1.843916719403353,-1.8214163408935533
A,4954.0,low_pressure_event,123.4319,268.67,129.37305062125387,267.984319970896,0,0,0,0.6178191277385208,0.7954986949626872,0.2632452794442135,0.6517873007986238,-0.9795748883822563,0.2362579464433739,0.46604174304555246,0.6856800291039917,0,0,0,0.729116714531002,0.39747521280097803,0.6442738582868718,-0.7367127726107664,-0.40408677402313836,-0.5970183297899341,-5.472552001241345,-5.941150621253868,False,False,-5.941150621253868,0.6856800291039917,-0.6093572661742965,0.600643198993433,0,-0.9518152523769569,0.9402822522031649,0,-0.09005394222267483,0.09084449403949037,0,-1.1997753769883275,-1.1997753769883275,-1.7983954063556293
A,4955.0,drill,123.7562,268.7784,129.33539239617218,268.0699605157909,0,0,0,0.672393087785015,0.7643388215674043,0.24427013271898948,0.7251178308289685,-0.6619201104810613,0.32016174156732724,0.5924366763858148,0.708439484209066,0,0,0,0.7309396895061445,0.39548365228310495,0.5985032075836323,-0.7511431770941566,-0.4455745121797024,-1.318253850679199,-5.579144030168739,-5.579192396172175,False,False,-5.579192396172175,0.708439484209066,-0.5950587786099719,0.5855722382053543,0,-0.9519085317249815,0.9309145115977746,0,-0.11036833660559024,0.10279031057859404,0,-1.0621465748886862,-1.0621465748886862,-1.7740245982128977
A,4956.0,drill,123.9527,268.8085,129.01263565705975,268.0111869742136,0,0,0,0.7231584468980322,0.7431296303587483,0.2334969498484438,0.7981715426731243,-0.34546445959308253,0.421509949970302,0.7183544767205439,0.7973130257863659,0,0,0,0.7325799956621263,0.39559183712979573,0.6088772530615998,-0.7576230248331293,-0.464204220487487,-1.611021751235527,-5.627008254517593,-5.059935657059754,False,False,-5.059935657059754,0.7973130257863659,-0.579942524092072,0.5692420885369527,0,-0.9458016699265167,0.9205272236355734,0,-0.12563908695862294,0.11549734175302874,0,-0.8084841753405385,-0.8084841753405385,-1.7482599614263048
A,4957.0,drill,123.8768,268.8451,129.24525741780457,268.0010435109319,0,0,0,0.7698919997249652,0.7303129175600783,0.23009392434011905,0.8499094236411364,-0.1213451864721662,0.4677496222598014,0.8075316040836255,0.844056489068123,0,0,0,0.7349511651778908,0.39902211294631795,0.633483542775745,-0.7535447950831909,-0.4524792180315612,-1.0444281715527355,-5.596883888705231,-5.368457417804564,False,False,-5.368457417804564,0.844056489068123,-0.5638556039661181,0.5515673146092666,0,-0.93154275570563,0.9097059411793071,0,-0.1341305133566732,0.12967196429717476,0,-0.859651715966379,-0.859651715966379,-1.7208408905467205
