well_id,Depth(m),mode,SPP Avg(bar),Annular Press(barg),SPP_pred_lr,AP_pred_lr,warning_AP_trend,warning_AP_trend_seg,warning_AP_trend_local,rolling_abs_z_AP_lr_trend,rolling_abs_z_AP_lr_trend_seg,rolling_abs_z_AP_lr_trend_local,z_AP_lr_trend,z_AP_lr_trend_seg,z_AP_lr_trend_local,r_AP_lr_trend_lowess,r_AP_lr,warning_SPP_trend,warning_SPP_trend_seg,warning_SPP_trend_local,rolling_abs_z_SPP_lr_trend,rolling_abs_z_SPP_lr_trend_seg,rolling_abs_z_SPP_lr_trend_local,z_SPP_lr_trend,z_SPP_lr_trend_seg,z_SPP_lr_trend_local,r_SPP_lr_trend_lowess,r_SPP_lr,is_spike_r_SPP_lr,is_spike_r_AP_lr,r_SPP_lr_clean,r_AP_lr_clean,z_AP_predSPP_trend,rolling_abs_z_AP_predSPP_trend,warning_AP_predSPP_trend,z_common,rolling_abs_z_common,warning_common,z_diff,rolling_abs_z_diff,warning_diff,r_AP_lr_predSPP,r_AP_lr_predSPP_clean,r_AP_lr_predSPP_trend_lowess
C,7075.0,low_pressure_event,124.9478,265.6416,127.32651419719213,268.2355209385115,0,0,0,1.578024764457773,1.4308534978697898,0.6293038838783449,-1.5904898972535944,-1.4467338741945535,-0.5923159375066542,-2.1371409975516187,-2.5939209385115305,0,0,0,1.0612177020584646,0.5796905878713087,0.6530143379778274,-1.0952739072592088,-0.6729517076894147,-0.6605114827549953,4.554344225039453,-2.3787141971921244,False,False,-2.3787141971921244,-2.5939209385115305,-1.7948258435995703,1.783090770709901,1,-2.043609132137794,2.011229808880864,0,0.4946579179784496,0.5104413419993729,0,-3.206666562332316,-3.206666562332316,-1.074329895374682
C,7076.0,low_pressure_event,130.7543,266.3775,127.34994101324698,269.7225095308487,0,0,0,1.5798963851724013,1.4332379122015397,0.6358530066117314,-1.5988953985941725,-1.4574423461116304,-0.8160254529074624,-2.1649736435611007,-3.3450095308486993,0,0,0,1.0693961532871514,0.6020868447492903,0.6777179725629717,-1.124213961649506,-0.7522025186393391,-1.0378232134920933,4.365182123044557,3.4043589867530244,False,False,3.4043589867530244,-3.3450095308486993,-1.80179875681713,1.7945177050900676,1,-2.0690034350658424,2.025092909992661,0,0.4791248034919248,0.5127383664643542,0,-2.4680626183065897,-2.4680626183065897,-1.1012574568850684
C,7077.0,drill,131.6412,267.0544,127.33407228394644,269.94004231918285,1,0,0,1.5795657622207453,1.4328167039416757,0.6627543076629162,-1.6125375211251967,-1.4748221882047547,-1.2112080984795517,-2.2101460076877895,-2.885642319182864,0,0,0,1.0741981494889157,0.6152368578085561,0.7444329233434186,-1.1516621011958867,-0.8273677995603963,-1.5842626727658877,4.185771687168409,4.307127716053557,False,False,4.307127716053557,-2.885642319182864,-1.8077993405904018,1.805340819482787,1,-2.0926552541472017,2.0361415316508107,1,0.46395909136488267,0.5169959399675045,0,-1.7761464148980508,-1.7761464148980508,-1.1244301371711343
C,7078.0,drill,132.3396,267.6964,127.77546152442326,270.1483879319481,1,0,0,1.577041844945191,1.4296012744067563,0.7030632371830774,-1.6220986233429828,-1.4870028768331882,-1.4623576600889314,-2.241805127436357,-2.4519879319481106,0,0,0,1.0765975150039084,0.6218073935879295,0.8207158661757848,-1.145241544639962,-0.8097854444291808,-1.6570222578941025,4.227738642645281,4.564138475576726,False,False,4.564138475576726,-2.4519879319481106,-1.813581482826951,1.8156984745569669,1,-2.0922038270527645,2.0451621074171507,1,0.4725877024298179,0.5226233004814518,0,-1.2762872610888394,-1.2762872610888394,-1.1467592535502664
C,7079.0,drill,132.4874,268.2566,127.86506259842363,270.2124696910104,1,0,0,1.5725633710179097,1.42389577150592,0.7476777800287541,-1.6137470299140693,-1.4763630827182763,-1.1949729348336853,-2.2141509835484823,-1.9558696910104345,0,0,0,1.0775195863685474,0.6243324373358022,0.8828400254628342,-1.1152220700817788,-0.7275786983415066,-1.0916709343280029,4.423956204354914,4.622337401576374,False,False,4.622337401576374,-1.9558696910104345,-1.8198918243513729,1.8257105829671072,1,-2.075438938308538,2.05289374008261,1,0.49827676174108804,0.5290509273175628,0,-0.7651772496981266,-0.7651772496981266,-1.171128137006682
C,7080.0,low_pressure_event,133.0125,268.5426,127.9816768022712,270.36590954937907,0,0,0,1.566863346560077,1.4166340331086298,0.7958382844719606,-1.5938396086006468,-1.451001351937619,-0.7028981569287704,-2.148232701232204,-1.8233095493790756,0,0,0,1.0777977299217112,0.6250941187705169,0.9254058547781021,-1.087044173585232,-0.6504150165426552,-0.3784243331491499,4.6081365814612,5.030823197728793,False,False,5.030823197728793,-1.8233095493790756,-1.8273674751703846,1.8354836226774625,1,-2.0608002400041627,2.0600009999271927,0,0.5234876268212748,0.5357648327769751,0,-0.5273930822964985,-0.5273930822964985,-1.1999971392412387
C,7081.0,low_pressure_event,112.9203,268.3757,127.62590615064576,265.1633326700604,0,0,0,1.5608724757299888,1.409001761166309,0.8446658728207752,-1.573247884243431,-1.4247678302154914,-0.2868219501002173,-2.0800485261857484,3.212367329939582,0,0,0,1.0784551927591595,0.6268945460376719,0.9396421295227881,-1.0657193480592966,-0.5920181077634287,0.2767410306725342,4.74752294082177,-14.705606150645764,True,True,3.2396606212800734,-1.2140297909897413,-1.8364146791993075,1.8451125590083033,1,-2.0521186505867837,2.067274582533082,0,0.5449638948779134,0.542108622521388,0,-0.575727862444694,-0.575727862444694,-1.234935067677281
C,7082.0,low_pressure_event,129.4682,268.8146,128.01970195516864,269.4193500326004,0,0,0,1.5555458022206434,1.4022156658014922,0.8750346858330931,-1.5540788969877097,-1.400346852407096,0.07261066350335595,-2.016575377466691,-0.6047500326004069,0,0,0,1.0798456166074066,0.6307021483334927,0.9263310844510764,-1.0515204680957773,-0.5531352246660557,0.7628798365818866,4.8403316806966,1.4484980448313536,False,False,1.4484980448313536,-0.6047500326004069,-1.8471080454839355,1.8546834893046131,1,-2.049639878092897,2.0750254303796853,0,0.5625653709989438,0.5478931141043538,0,-0.2316237280065252,-0.2316237280065252,-1.2762300428760665
C,7083.0,low_pressure_event,133.5926,268.4322,127.88779346217,270.50610735023804,0,0,0,1.551233172850215,1.3967214461671378,0.8759800239094819,-1.5368458140520012,-1.3783921851975613,0.4089744665433831,-1.9595124757351656,-2.0739073502380165,0,0,0,1.081428362405337,0.6350364141341688,0.8906386523230585,-1.0429233245828105,-0.5295924010739922,1.0568634562251051,4.896525553594428,5.7048065378300095,False,False,5.7048065378300095,-2.0739073502380165,-1.8591022940093247,1.8642679705514855,1,-2.052041994083584,2.082921852350115,0,0.5771256839433361,0.5535511955015614,0,-0.6043759349357742,-0.6043759349357742,-1.3225486840036988
C,7084.0,drill,133.5535,268.5638,127.75546609990135,270.47384921406325,1,0,0,1.5475393617262871,1.3920155909082004,0.8459934774063319,-1.5225148558654098,-1.3601347776893307,0.7079145540907169,-1.9120592103054752,-1.9100492140632355,0,0,0,1.0823657164919003,0.6376033088091243,0.8271925710210748,-1.0379697029156953,-0.5160271696834938,1.198374854106826,4.928904120490042,5.798033900098659,False,False,5.798033900098659,-1.9100492140632355,-1.8718140973343151,1.8739085823184791,1,-2.0575278569435445,2.090401603736325,1,0.5896170257477962,0.5597053280258074,0,-0.4165028673673987,-0.4165028673673987,-1.371638333517708
