well_id,Depth(m),mode,SPP Avg(bar),Annular Press(barg),SPP_pred_lr,AP_pred_lr,warning_AP_trend,warning_AP_trend_seg,warning_AP_trend_local,rolling_abs_z_AP_lr_trend,rolling_abs_z_AP_lr_trend_seg,rolling_abs_z_AP_lr_trend_local,z_AP_lr_trend,z_AP_lr_trend_seg,z_AP_lr_trend_local,r_AP_lr_trend_lowess,r_AP_lr,warning_SPP_trend,warning_SPP_trend_seg,warning_SPP_trend_local,rolling_abs_z_SPP_lr_trend,rolling_abs_z_SPP_lr_trend_seg,rolling_abs_z_SPP_lr_trend_local,z_SPP_lr_trend,z_SPP_lr_trend_seg,z_SPP_lr_trend_local,r_SPP_lr_trend_lowess,r_SPP_lr,is_spike_r_SPP_lr,is_spike_r_AP_lr,r_SPP_lr_clean,r_AP_lr_clean,z_AP_predSPP_trend,rolling_abs_z_AP_predSPP_trend,warning_AP_predSPP_trend,z_common,rolling_abs_z_common,warning_common,z_diff,rolling_abs_z_diff,warning_diff,r_AP_lr_predSPP,r_AP_lr_predSPP_clean,r_AP_lr_predSPP_trend_lowess
B,5825.0,drill,128.6661,265.8468,136.66482009194448,269.0785000519241,0,0,0,0.24685033199805512,0.7680517269197895,0.267439933925832,-0.07320003785346302,-0.7116263953436709,0.05950693069900935,-3.033226999428786,-3.231700051924122,0,0,0,1.3907925517231212,0.79694845500775,0.3703472337643795,-1.4874182108810499,-0.9213247475529351,-0.48301902512107114,-8.949507390956095,-7.998720091944477,False,False,-7.998720091944477,-3.231700051924122,-1.045829288746647,1.0497979602746446,0,-1.7912764854106102,1.7257581011331682,1,-0.3122505213380946,0.25137783166795535,0,-5.57694811981645,-5.57694811981645,-5.903234096574889
B,5826.0,drill,125.5883,265.2353,134.1382619836242,268.1632739682893,0,0,0,0.269023959833196,0.8597007761164064,0.28133474261034563,-0.1380432165058697,-0.8107959105912628,0.02185343489776721,-3.107783309721107,-2.9279739682892796,0,0,0,1.4351398672989988,0.854032202158637,0.3641196435228584,-1.5547676682312557,-1.0080167906722222,-0.6260281947805256,-9.187866126194452,-8.5499619836242,False,False,-8.5499619836242,-2.9279739682892796,-1.2093365185446914,1.1335973389163319,0,-1.9545168143753995,1.8163714976010472,1,-0.24425670837643496,0.224443498087696,0,-5.434847767116253,-5.434847767116253,-6.19751478843989
B,5827.0,drill,123.6417,264.3579,134.6558676386613,267.7381908117664,0,0,0,0.29564812734568446,0.951254038118479,0.3158622131846808,-0.21368143184211402,-0.9264750815538343,-0.043943151247014714,-3.1947516905094093,-3.3802908117664288,0,0,0,1.4736558904324895,0.9036099251224559,0.37538523522240147,-1.5851425849230365,-1.0471153029868216,-0.6770510107183298,-9.295367017968173,-11.014167638661306,False,False,-11.014167638661306,-3.3802908117664288,-1.3557828707233295,1.209734865428238,0,-2.079548332651682,1.8974438000424159,1,-0.1621818092416213,0.19784107793038583,0,-6.60967689817619,-6.60967689817619,-6.46108927314901
B,5828.0,drill,126.1749,264.9529,136.47380525025062,268.5723798836132,0,0,0,0.3265647754990901,1.0402037660736445,0.3668588894818123,-0.2975503846260294,-1.0547421339216527,-0.139294711404345,-3.2911837254219596,-3.6194798836132236,1,0,0,1.5043267814384476,0.9430894147903461,0.40335447259368024,-1.5997388686055896,-1.0659036006832598,-0.6922350130589403,-9.347025217672183,-10.298905250250627,False,False,-10.298905250250627,-3.6194798836132236,-1.478116816863811,1.2759225051273597,0,-2.1763726267089827,1.965933123919743,1,-0.08599977752843276,0.17272694408375142,0,-6.63914895090312,-6.63914895090312,-6.681266193480073
B,5829.0,low_pressure_event,124.9305,263.3773,137.87141746135933,268.0678020340351,0,0,0,0.36112968486987035,1.1241252669000186,0.4214328423065365,-0.38165664708259417,-1.1833721216928443,-0.2526122540787752,-3.3878886176181457,-4.690502034035092,0,0,0,1.5293652658602608,0.9753188856211279,0.4441243849126556,-1.6116093085885044,-1.0811831995891985,-0.6793395945673161,-9.38903629203523,-12.940917461359334,False,False,-12.940917461359334,-4.690502034035092,-1.5750203288097513,1.3314609998653233,0,-2.2532874257343356,2.0229096522911485,0,-0.025872315718253765,0.1511601799629421,0,-8.484816789913452,-8.484816789913452,-6.855673359296668
B,5830.0,low_pressure_event,104.3946,261.2187,137.84967441329533,262.0802530782785,0,0,0,0.39838634809849505,1.2007576289452866,0.4703694508404972,-0.45874621200397725,-1.3012709499548296,-0.37445403076709294,-3.4765257517319488,-0.8615530782784617,0,0,0,1.55603890449432,1.0096531226230396,0.48897435766352726,-1.6237795047603851,-1.0968486438676393,-0.5640973891488411,-9.43210824363312,-33.455074413295335,True,True,-17.524937672856588,-3.0358196500941403,-1.6450670519741077,1.3786049146340003,0,-2.3114235669252565,2.075106544872823,0,0.015052568989652054,0.13668550889539238,0,-10.670678504231205,-8.174182506245387,-6.9817436143009495
B,5831.0,low_pressure_event,116.1453,264.1669,138.25425788435385,265.5480372661532,0,0,0,0.4370758559671053,1.268128856243797,0.5113297521129593,-0.5235490329396701,-1.4003787431325572,-0.4990117287919569,-3.5510356589559358,-1.381137266153189,0,0,0,1.5909098307156873,1.0545388864959837,0.5198943667186341,-1.6367348991548039,-1.1135247932184533,-0.2600981518285959,-9.477959116733857,-22.108957884353842,False,False,-22.108957884353842,-1.381137266153189,-1.683500572037966,1.4207572314832797,0,-2.3477610168165195,2.129570202357057,0,0.03306832442243586,0.13153678820592754,0,-7.863548222577322,-7.863548222577322,-7.050916352957029
B,5832.0,low_pressure_event,126.6486,265.0426,138.00161542745488,268.5264658621809,0,0,0,0.47387035842203734,1.3244014364606291,0.5448772883714734,-0.574913576567633,-1.4789343753264117,-0.6308225845801696,-3.6100943129629863,-3.483865862180892,0,0,0,1.6417260459829168,1.1199493841960393,0.5247584034514777,-1.6442752583991844,-1.1232307236664103,0.06473055831920463,-9.504645456363702,-11.353015427454878,False,False,-11.353015427454878,-3.483865862180892,-1.6850271436244482,1.460757196549223,0,-2.3541723050915717,2.193786939312104,0,0.028815934388919863,0.13918503207026747,0,-6.81260310888166,-6.81260310888166,-7.053663880043178
B,5833.0,drill,128.5895,265.1435,137.953406212759,269.1305341286363,0,0,0,0.5022433558429104,1.3677943801568695,0.5724449471006919,-0.615745945748326,-1.5413823666527862,-0.7883629812158,-3.65704313394731,-3.98703412863631,1,0,0,1.7175056977843117,1.2174927512846685,0.4951335203172145,-1.6351327886166247,-1.111462560777062,0.2933907814297002,-9.472289033312,-9.36390621275902,False,False,-9.36390621275902,-3.98703412863631,-1.6453415127900712,1.500347629638862,1,-2.319645624032877,2.2753659086846216,1,0.007218658090307078,0.1647746740271932,0,-6.732558750195892,-6.732558750195892,-6.9822375895148365
B,5834.0,drill,129.0385,265.3027,138.06866334707792,269.3271667916391,0,0,0,0.5205258830700406,1.3957552142846101,0.595979747467097,-0.6486552562711624,-1.5917130327229485,-0.9796352053552771,-3.6948820680933285,-4.0244667916390995,1,0,0,1.8185639839274925,1.3475747095450064,0.4707346013481572,-1.597855663472079,-1.063479544023266,0.4828103322127312,-9.340360302890705,-9.030163347077917,False,False,-9.030163347077917,-4.0244667916390995,-1.5678733980918522,1.540192488833023,1,-2.238508486831181,2.37499947824317,1,-0.021200663165693072,0.20805910332251243,0,-6.6721370312582735,-6.6721370312582735,-6.842810296794953
B,5835.0,drill,129.0403,265.3044,138.0387615312439,269.3196374981034,0,0,0,0.526186680114323,1.4044126939218404,0.6108841122895737,-0.6680812210243117,-1.6214226112449002,-1.1075898562354956,-3.7172179295665497,-4.015237498103431,1,1,0,1.942696106159043,1.5073572485048885,0.46053103706165766,-1.5370544948742262,-0.9852164408421978,0.6576335115802733,-9.125176837155564,-8.99846153124389,False,False,-8.99846153124389,-4.015237498103431,-1.467696383125955,1.5810613665177748,1,-2.124679721610161,2.491672804186549,1,-0.049043591147496846,0.26693510816514754,0,-6.653612672827421,-6.653612672827421,-6.662511472641751
B,5836.0,drill,129.008,265.3639,137.74076841977012,269.1647357712337,0,0,0,0.5160416658776462,1.3888971660754301,0.6094728188465051,-0.6707849298947192,-1.6255575951186276,-1.0606527035257012,-3.7203266383262292,-3.8008357712337215,1,1,0,2.074348121932897,1.6768193745152196,0.45393709211221683,-1.5178711113962253,-0.9605236404384602,0.7585543483983407,-9.057284277908467,-8.73276841977011,False,False,-8.73276841977011,-3.8008357712337215,-1.3722245079626956,1.6233513074673356,1,-2.043606210726228,2.6146683413185317,1,-0.10298770094463677,0.3301236372543049,0,-6.361308950491775,-6.361308950491775,-6.490680970030978
